1,34,5.882352941,0.0,106.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
1,37,43.24324324,16.21621622,33.31,0.102040816,1,1,0,49,-7,False,False,False,False,False,True,False,False,False,False,True
1,45,0.0,0.0,48.53,0.0,0,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
1,35,60.0,2.857142857,67.12,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,19,31.57894737,31.57894737,152.24,0.121506683,1,0,1,823,-160,True,False,False,False,False,False,False,False,True,False,False
1,19,0.0,0.0,39.89,0.079365079,0,0,0,63,-1,False,False,False,False,False,False,True,False,True,False,False
1,16,0.0,0.0,14.8,0.0,0,0,0,0,-1,True,False,False,False,False,False,False,False,False,True,False
1,37,94.59459459,13.51351351,93.55,0.015904573,0,0,0,1006,-162,False,False,False,False,True,False,False,False,False,True,False
1,31,61.29032258,3.225806452,61.28,0.071428571,1,0,0,28,-26,False,False,False,False,False,False,True,False,False,False,True
0,0,0.0,0.0,38.0,0.166666667,0,0,0,12,-441,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,70.71,0.137030995,1,0,0,613,-115,False,True,False,False,False,False,False,False,False,True,False
1,44,6.818181818,2.272727273,53.65,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,26,0.0,0.0,45.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,27,22.22222222,14.81481481,29.3,0.0,1,0,0,0,-60,False,False,False,False,False,False,True,False,False,False,True
1,43,39.53488372,0.0,48.3,0.130434783,1,0,0,23,0,False,False,False,False,False,False,True,False,False,False,True
1,32,6.25,0.0,45.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,45,0.0,0.0,67.52,0.0,0,0,0,0,-36,False,True,False,False,False,False,False,False,True,False,False
1,30,0.0,0.0,45.11,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,31,74.19354839,0.0,69.39,0.0,1,0,0,0,-27,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,55.93,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,36,47.22222222,0.0,35.68,0.0,0,0,0,0,-51,False,False,False,False,False,False,True,False,False,True,False
1,31,90.32258065,12.90322581,49.52,0.057142857,1,0,0,35,-6,False,False,False,False,False,True,False,False,False,True,False
1,43,18.60465116,16.27906977,83.03,0.0,0,0,0,0,-1,False,False,False,False,True,False,False,False,False,True,False
1,47,2.127659574,0.0,83.93,0.038709677,0,0,0,155,-43,True,False,False,False,False,False,False,False,False,True,False
1,38,15.78947368,5.263157895,30.44,0.0,1,0,0,0,-15,False,False,False,False,False,True,False,True,False,False,False
1,43,20.93023256,2.325581395,63.59,0.052631579,0,0,0,152,0,False,False,False,False,False,False,True,False,False,True,False
1,12,33.33333333,8.333333333,35.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,48,0.0,0.0,148.3,0.022522523,0,0,0,222,-26,False,False,False,False,True,False,False,False,False,True,False
0,3,0.0,0.0,70.56,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,25,4.0,4.0,38.46,0.25,1,0,1,8,0,False,True,False,False,False,False,False,False,True,False,False
1,44,6.818181818,0.0,137.16,0.0,1,0,0,0,-1,True,False,False,False,False,False,False,False,False,False,True
1,44,31.81818182,2.272727273,92.22,0.188571429,1,1,0,175,-2,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,51.57,0.0,0,0,0,0,-27,False,False,False,False,True,False,False,False,False,True,False
1,44,43.18181818,4.545454545,88.35,0.076923077,0,0,0,91,0,False,True,False,False,False,False,False,False,False,True,False
1,23,13.04347826,8.695652174,35.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,43,11.62790698,0.0,85.8,0.0,0,0,0,0,-78,False,True,False,False,False,False,False,False,False,False,True
1,37,13.51351351,8.108108108,104.84,0.045977011,1,0,0,87,-3,True,False,False,False,False,False,False,False,False,True,False
1,21,66.66666667,33.33333333,63.03,0.0,0,0,1,0,-24,False,True,False,False,False,False,False,False,True,False,False
1,6,100.0,33.33333333,35.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,41,78.04878049,7.317073171,67.61,0.042134831,0,0,0,712,-8,False,False,False,False,False,True,False,False,True,False,False
1,46,60.86956522,10.86956522,83.84,0.044338876,1,0,0,1263,0,False,True,False,False,False,False,False,False,False,True,False
1,43,55.81395349,6.976744186,108.94,0.01509434,0,0,0,795,0,True,False,False,False,False,False,False,False,True,False,False
1,47,2.127659574,0.0,52.24,0.047619048,0,0,0,147,-1,False,False,False,False,False,False,True,False,True,False,False
1,48,18.75,4.166666667,49.76,0.027173913,0,0,0,184,0,True,False,False,False,False,False,False,False,False,True,False
1,3,66.66666667,33.33333333,32.6,0.133333333,1,0,0,15,0,True,False,False,False,False,False,False,False,False,False,True
1,33,12.12121212,6.060606061,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,26,73.07692308,26.92307692,90.07,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,50.66,0.0,0,0,0,0,-26,False,False,False,False,False,False,True,False,True,False,False
1,12,66.66666667,0.0,35.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False
1,32,3.125,0.0,40.02,0.0,1,0,0,0,-35,False,False,False,False,False,True,False,False,True,False,False
0,2,0.0,0.0,40.02,0.0,1,0,0,0,-3,False,True,False,False,False,False,False,False,False,False,True
1,7,100.0,28.57142857,29.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,37,40.54054054,21.62162162,80.06,0.103448276,0,0,0,29,0,False,False,False,False,False,False,True,False,False,True,False
1,9,77.77777778,22.22222222,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,15,13.33333333,6.666666667,84.6,0.0,1,1,0,0,-13,True,False,False,False,False,False,False,False,False,False,True
1,44,11.36363636,2.272727273,28.27,0.285714286,0,0,0,7,-6,False,False,False,False,False,False,True,False,True,False,False
1,32,12.5,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,50,12.0,8.0,138.86,0.19047619,0,0,0,42,-422,False,False,False,False,True,False,False,False,False,True,False
1,32,25.0,3.125,40.02,0.0,1,1,0,0,-48,False,True,False,False,False,False,False,False,False,False,True
1,33,0.0,0.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,37,16.21621622,8.108108108,50.75,0.1,1,1,0,20,-1,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,23.1,0.0,0,0,0,0,-9,False,False,False,False,False,False,True,False,False,False,True
1,53,24.52830189,5.660377358,80.78,0.082872928,0,0,1,543,33,False,False,False,False,True,False,False,False,False,False,True
1,34,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,45,8.888888889,2.222222222,50.24,0.0,0,0,0,0,-170,False,False,False,False,True,False,False,False,True,False,False
1,21,23.80952381,14.28571429,35.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,44,4.545454545,0.0,61.3,0.0,1,0,0,0,-3,False,False,False,False,False,True,False,False,False,True,False
1,22,72.72727273,4.545454545,42.3,0.0,1,0,0,0,-1,False,False,False,False,False,True,False,False,False,False,True
1,36,30.55555556,5.555555556,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,34,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,45,2.222222222,0.0,51.59,0.0,0,0,0,0,-48,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,18.85,0.113207547,0,0,0,159,-347,False,False,False,False,False,True,False,False,False,True,False
1,42,11.9047619,0.0,37.33,0.115384615,1,1,1,26,0,False,False,True,False,False,False,False,False,False,False,True
1,39,61.53846154,5.128205128,53.76,0.019145803,0,0,0,679,0,True,False,False,False,False,False,False,False,False,True,False
1,37,10.81081081,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,45,8.888888889,2.222222222,50.49,0.074747475,0,0,0,495,-68,True,False,False,False,False,False,False,False,False,True,False
0,17,17.64705882,0.0,40.02,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,42,0.0,0.0,45.25,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,True,False
1,31,87.09677419,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,20,40.0,0.0,40.2,0.0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True
1,34,0.0,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,50.88,0.0,0,0,0,0,-49,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,90.81,0.06779661,0,0,0,767,-115,True,False,False,False,False,False,False,False,False,True,False
1,45,2.222222222,0.0,112.67,0.214285714,0,0,0,14,-35,False,True,False,False,False,False,False,False,False,True,False
1,46,4.347826087,0.0,80.26,0.166666667,0,0,0,36,-3,False,True,False,False,False,False,False,False,False,True,False
0,6,33.33333333,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,45,0.0,0.0,99.43,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,19,78.94736842,42.10526316,29.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,47,6.382978723,0.0,56.63,0.006793478,0,0,0,736,-90,True,False,False,False,False,False,False,False,False,True,False
1,30,13.33333333,6.666666667,114.58,0.145833333,1,0,1,48,0,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,51.17,0.0,0,0,0,0,-37,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,51.93,0.0,0,0,0,0,-103,False,True,False,False,False,False,False,False,False,True,False
1,17,64.70588235,0.0,31.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,11,36.36363636,0.0,44.83,0.2,1,0,0,10,0,False,False,False,False,False,True,False,False,False,False,True
1,53,39.62264151,13.20754717,84.93,0.097508126,1,0,0,923,-48,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,90.35,0.081081081,1,0,0,37,-7,False,False,False,True,False,False,False,False,False,False,True
0,0,0.0,0.0,51.85,0.0,0,0,0,0,-21,False,False,False,False,False,False,True,False,False,True,False
1,20,65.0,0.0,36.95,0.0,1,0,0,0,-6,True,False,False,False,False,False,False,False,False,False,True
1,46,2.173913043,0.0,66.36,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,44,9.090909091,0.0,51.54,0.0,1,0,0,0,-1,False,False,True,False,False,False,False,False,False,False,True
0,0,0.0,0.0,49.47,0.0,0,0,0,0,-14,False,False,False,False,False,True,False,False,True,False,False
1,31,87.09677419,3.225806452,40.5,0.142857143,0,0,0,14,35,False,False,False,False,True,False,False,False,False,True,False
1,27,22.22222222,7.407407407,29.66,0.0,1,0,0,0,-33,False,False,False,False,True,False,False,False,False,False,True
1,30,13.33333333,3.333333333,70.45,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,30,63.33333333,6.666666667,40.25,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,46,30.43478261,8.695652174,111.69,0.019900498,0,0,0,201,-7,False,False,False,False,False,False,True,False,False,True,False
1,47,2.127659574,0.0,84.11,0.023148148,0,0,0,216,-3,False,False,False,False,False,True,False,False,True,False,False
1,22,31.81818182,0.0,40.2,0.0,1,0,0,0,-51,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,126.78,0.0,0,0,0,0,-283,False,True,False,False,False,False,False,False,False,True,False
1,45,6.666666667,0.0,15.15,0.142857143,1,0,0,126,-3,False,True,False,False,False,False,False,False,True,False,False
1,35,0.0,0.0,83.39,0.0,1,0,0,0,-6,False,True,False,False,False,False,False,False,False,True,False
1,34,0.0,0.0,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,0.71,0.0,0,0,0,0,-64,False,False,False,False,False,False,True,False,True,False,False
1,47,2.127659574,0.0,79.88,0.006932409,0,0,0,577,-1,False,False,False,False,False,False,True,False,False,True,False
1,16,0.0,0.0,52.01,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,42,4.761904762,0.0,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,39,12.82051282,2.564102564,67.33,0.095238095,1,0,0,21,-10,False,False,False,False,False,False,True,False,False,True,False
1,31,9.677419355,6.451612903,30.34,0.0,1,0,0,0,-2,True,False,False,False,False,False,False,False,False,False,True
1,41,12.19512195,4.87804878,96.02,0.0,0,0,0,0,-207,True,False,False,False,False,False,False,False,False,True,False
1,39,20.51282051,10.25641026,40.0,0.0,1,1,0,0,-115,False,False,False,False,False,False,True,False,False,False,True
1,46,6.52173913,0.0,70.32,0.019283747,0,0,0,1089,-13,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,53.29,0.068965517,0,0,0,29,0,False,True,False,False,False,False,False,False,True,False,False
1,31,6.451612903,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,35,85.71428571,14.28571429,66.38,0.013732834,1,0,0,801,-18,False,True,False,False,False,False,False,False,False,True,False
1,44,9.090909091,2.272727273,40.0,0.0,1,0,0,0,-42,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,58.81,0.115384615,0,0,0,52,-5,False,True,False,False,False,False,False,False,False,True,False
1,34,50.0,2.941176471,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,36,22.22222222,2.777777778,71.05,0.285714286,1,0,0,7,-1,False,True,False,False,False,False,False,False,False,False,True
1,31,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,16,37.5,6.25,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,16,0.0,0.0,50.37,0.0,0,0,0,0,-17,True,False,False,False,False,False,False,False,True,False,False
1,32,34.375,0.0,40.02,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,False,False,True
1,47,14.89361702,0.0,50.66,0.011857708,0,0,0,253,0,False,False,False,False,False,False,True,False,True,False,False
1,45,0.0,0.0,58.36,0.008658009,0,0,0,231,-212,False,False,False,False,False,False,True,False,True,False,False
1,47,51.06382979,10.63829787,77.94,0.092592593,1,0,0,108,0,False,True,False,False,False,False,False,False,False,True,False
1,16,0.0,0.0,15.48,0.0,0,0,0,0,-5,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,11.85,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,50,8.0,4.0,40.02,0.0,1,0,0,0,-211,False,False,False,False,True,False,False,False,True,False,False
1,40,30.0,0.0,51.8,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,0.0,0.0,48.79,0.0,1,0,0,0,-1,False,False,True,False,False,False,False,True,False,False,False
1,33,21.21212121,3.03030303,73.86,0.0,1,0,0,0,-12,False,False,False,False,False,False,True,False,False,False,True
1,23,73.91304348,8.695652174,40.02,0.0,1,0,0,0,-2,False,False,False,False,True,False,False,False,True,False,False
1,45,4.444444444,4.444444444,50.7,0.038961039,1,0,0,77,0,False,False,False,False,False,True,False,False,False,False,True
1,47,2.127659574,2.127659574,55.53,0.006811989,0,0,0,734,-40,False,False,False,False,True,False,False,False,True,False,False
1,46,4.347826087,0.0,46.23,0.011764706,0,0,0,170,-10,False,False,True,False,False,False,False,True,False,False,False
1,8,87.5,50.0,98.72,0.285714286,1,0,0,7,0,False,True,False,False,False,False,False,False,True,False,False
1,37,59.45945946,10.81081081,132.63,0.0,1,0,0,0,-11,False,False,False,False,False,False,True,False,False,False,True
0,0,0.0,0.0,33.3,0.029900332,0,0,0,301,0,False,False,False,False,False,False,True,False,False,True,False
1,31,19.35483871,0.0,39.95,0.0,1,0,1,0,0,False,False,False,False,True,False,False,True,False,False,False
0,0,0.0,0.0,52.38,0.022346369,0,0,0,179,-1,False,True,False,False,False,False,False,False,True,False,False
1,32,12.5,3.125,40.0,0.0,1,1,0,0,-1,True,False,False,False,False,False,False,False,False,False,True
1,44,0.0,0.0,40.25,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,41,9.756097561,0.0,38.01,0.166666667,1,0,0,12,0,True,False,False,False,False,False,False,False,True,False,False
1,16,0.0,0.0,48.04,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
0,10,100.0,20.0,80.45,0.0,1,0,0,0,-29,False,False,False,False,False,False,True,False,False,False,True
1,16,0.0,0.0,53.26,0.0,0,0,0,0,-23,False,False,False,False,True,False,False,False,False,True,False
1,28,28.57142857,7.142857143,207.81,0.0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
1,28,17.85714286,3.571428571,31.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,62,64.51612903,14.51612903,84.92,0.105590062,0,0,0,483,-22,False,False,False,False,False,True,False,True,False,False,False
1,16,0.0,0.0,56.01,0.0,0,0,0,0,-4,True,False,False,False,False,False,False,False,True,False,False
1,39,25.64102564,5.128205128,96.0,0.0,1,0,0,0,-35,False,True,False,False,False,False,False,False,False,False,True
1,42,47.61904762,16.66666667,135.45,0.090909091,1,0,0,22,-61,False,True,False,False,False,False,False,False,False,False,True
1,17,94.11764706,0.0,50.12,0.0,1,0,0,0,-33,False,True,False,False,False,False,False,False,False,False,True
1,33,3.03030303,3.03030303,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,55,63.63636364,5.454545455,119.73,0.093457944,1,1,1,535,26,False,False,True,False,False,False,False,False,False,False,True
1,45,0.0,0.0,49.55,0.0,1,0,0,0,-25,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,28.62,0.222222222,0,0,0,9,-54,False,False,False,False,False,False,True,False,False,True,False
0,0,0.0,0.0,39.15,0.0,1,0,0,0,-66,False,False,False,False,False,False,True,False,False,False,True
1,45,8.888888889,2.222222222,72.71,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
0,9,33.33333333,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,6.666666667,0.0,177.43,0.057142857,0,0,0,35,0,False,False,False,False,True,False,False,False,False,False,True
1,31,22.58064516,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,19.5,0.285714286,0,0,0,7,0,False,False,False,False,False,False,True,False,False,True,False
1,45,2.222222222,0.0,149.39,0.015957447,1,0,0,188,0,False,False,False,False,False,True,False,False,True,False,False
1,36,5.555555556,0.0,43.1,0.0,1,0,0,0,-8,True,False,False,False,False,False,False,False,True,False,False
1,16,0.0,0.0,96.03,0.0,0,0,0,0,-2,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,79.15,0.0,0,0,0,0,-2,False,False,True,False,False,False,False,True,False,False,False
0,0,0.0,0.0,92.14,0.00621118,0,0,0,322,0,False,False,False,False,False,False,True,False,False,True,False
0,31,12.90322581,6.451612903,132.8,0.050847458,0,0,0,118,0,False,False,False,False,True,False,False,False,True,False,False
1,41,2.43902439,2.43902439,51.85,1.0,1,0,0,2,-14,True,False,False,False,False,False,False,False,False,False,True
1,44,4.545454545,2.272727273,87.85,0.0,1,0,0,0,-34,False,False,False,False,False,True,False,False,False,False,True
1,44,18.18181818,11.36363636,54.67,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,0,0.0,0.0,13.47,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,29.22,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,35,77.14285714,37.14285714,78.41,0.0,1,0,0,0,-104,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,60.08,0.0,0,0,0,0,33,False,False,False,True,False,False,False,False,False,False,True
0,6,16.66666667,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,26,26.92307692,7.692307692,40.25,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,45,2.222222222,2.222222222,59.82,0.034482759,0,0,0,87,-294,False,False,False,False,False,False,True,False,False,False,True
1,29,65.51724138,13.79310345,80.49,0.137931034,1,0,0,29,-94,False,False,False,False,False,True,False,False,False,True,False
0,9,22.22222222,0.0,56.24,0.0,0,0,0,0,-5,False,False,False,False,False,False,True,False,True,False,False
1,48,62.5,18.75,93.93,0.021097046,0,0,0,474,39,False,False,True,False,False,False,False,True,False,False,False
1,36,13.88888889,11.11111111,37.79,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
1,31,41.93548387,0.0,41.73,0.040540541,1,0,0,74,0,False,True,False,False,False,False,False,False,False,False,True
1,30,50.0,10.0,53.59,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
0,1,100.0,0.0,165.08,0.133333333,0,0,0,15,-395,False,True,False,False,False,False,False,False,True,False,False
1,20,10.0,5.0,40.02,0.0,1,0,0,0,-8,False,False,True,False,False,False,False,False,False,False,True
1,42,57.14285714,2.380952381,105.68,0.063352827,0,0,0,1026,-696,False,False,False,False,False,False,True,False,False,True,False
1,27,14.81481481,7.407407407,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,17,64.70588235,11.76470588,29.02,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,55,1.818181818,1.818181818,93.37,0.081168831,0,0,1,308,0,False,False,True,False,False,False,False,False,False,False,True
1,36,16.66666667,5.555555556,29.98,0.0,1,0,0,0,-20,False,False,False,False,False,True,False,False,False,False,True
1,40,7.5,2.5,31.2,0.0,1,0,0,0,-27,False,False,False,False,False,True,False,False,False,False,True
0,10,80.0,20.0,29.21,0.0,1,0,0,0,-34,False,False,False,False,True,False,False,True,False,False,False
0,10,30.0,10.0,68.21,0.1875,1,0,0,16,-1,False,False,False,True,False,False,False,False,False,False,True
1,34,2.941176471,0.0,50.93,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,52.19,0.0,0,0,0,0,-163,False,True,False,False,False,False,False,False,True,False,False
1,50,12.0,10.0,55.51,0.038302277,0,0,0,966,-298,False,False,False,False,False,False,True,False,True,False,False
1,10,40.0,20.0,142.7,2.0,1,1,1,1,0,False,False,False,False,False,True,False,False,False,False,True
1,38,0.0,0.0,100.34,0.076923077,1,0,0,26,0,False,False,False,False,False,False,True,False,True,False,False
1,45,0.0,0.0,53.27,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,45,28.88888889,2.222222222,44.99,0.0,1,0,0,0,-20,False,False,True,False,False,False,False,True,False,False,False
1,40,25.0,0.0,70.83,0.073170732,0,0,0,41,0,False,False,False,False,False,False,True,False,False,True,False
1,7,100.0,14.28571429,40.0,0.0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,True
0,0,0.0,0.0,1500.42,0.0,0,0,0,0,-5,False,False,False,False,True,False,False,False,False,True,False
1,42,0.0,0.0,110.75,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,False,True,False
1,39,5.128205128,0.0,50.2,0.036363636,0,0,0,55,-85,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,70.58,0.25,0,0,0,8,-425,False,False,False,False,False,False,True,False,False,False,True
0,0,0.0,0.0,37.76,0.142857143,0,0,0,14,-6,False,True,False,False,False,False,False,False,True,False,False
1,37,8.108108108,0.0,40.02,0.0,1,0,0,0,-14,False,False,False,False,False,False,True,False,False,True,False
1,34,8.823529412,8.823529412,40.02,0.0,0,1,0,0,-1117,False,False,False,False,False,True,False,False,False,True,False
1,16,0.0,0.0,51.38,0.014084507,0,0,0,142,-12,False,False,False,False,True,False,False,False,False,True,False
1,35,88.57142857,20.0,74.76,0.073770492,1,0,0,122,-6,False,True,False,False,False,False,False,True,False,False,False
1,32,90.625,3.125,165.76,0.148514851,1,0,0,707,-125,False,False,False,False,False,True,False,False,True,False,False
1,44,11.36363636,2.272727273,47.15,0.0,1,0,0,0,-6,False,False,False,False,False,True,False,False,False,False,True
1,6,83.33333333,16.66666667,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,16,0.0,0.0,18.78,0.125,0,0,0,16,-11,False,False,False,False,True,False,False,False,False,True,False
1,30,70.0,6.666666667,57.79,0.5,1,1,0,4,0,False,False,False,False,False,True,False,False,False,True,False
0,10,100.0,0.0,40.02,0.0,1,1,0,0,-9,False,False,False,False,False,False,True,False,False,True,False
1,42,2.380952381,0.0,49.8,0.0,0,0,0,0,-16,False,False,False,False,True,False,False,False,False,True,False
